run_id,queried_at,entity,entity_type,query,corpus,index,count,approx,error
run_20260625T041457Z,2026-06-25T04:15:11.355762+00:00,Maridia Pharma,synthetic,Maridia Pharma,cc_2025_13,v2_cc-2025-13,0,,
run_20260625T041457Z,2026-06-25T04:15:12.196563+00:00,Maridia Pharma,synthetic,Maridia Pharma,cc_2025_18,v2_cc-2025-18,0,,
run_20260625T041457Z,2026-06-25T04:15:13.024474+00:00,Maridia Pharma,synthetic,Maridia Pharma,cc_2025_21,v2_cc-2025-21,0,,
run_20260625T041457Z,2026-06-25T04:15:13.867196+00:00,Maridia Pharma,synthetic,Maridia Pharma,cc_2025_26,v2_cc-2025-26,0,,
run_20260625T041457Z,2026-06-25T04:15:14.715532+00:00,Maridia Pharma,synthetic,Maridia Pharma,cc_2025_30,v2_cc-2025-30,0,,
run_20260625T041457Z,2026-06-25T04:15:15.546673+00:00,Maridia Pharma,synthetic,Maridia Pharma,dclm_baseline,v2_dclm_all,0,,
run_20260625T041457Z,2026-06-25T04:15:15.985534+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,pile_train,v4_piletrain_llama,0,False,
run_20260625T041457Z,2026-06-25T04:15:16.417553+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,dolma,v4_dolma-v1_7_llama,0,False,
run_20260625T041457Z,2026-06-25T04:15:16.847907+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,redpajama,v4_rpj_llama_s4,0,False,
run_20260625T041457Z,2026-06-25T04:15:17.282754+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,c4_train,v4_c4train_llama,0,False,
run_20260625T041457Z,2026-06-25T04:15:18.189275+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_05,v2_cc-2025-05,0,,
run_20260625T041457Z,2026-06-25T04:15:19.019889+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_08,v2_cc-2025-08,0,,
run_20260625T041457Z,2026-06-25T04:15:19.874940+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_13,v2_cc-2025-13,0,,
run_20260625T041457Z,2026-06-25T04:15:20.758153+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_18,v2_cc-2025-18,0,,
run_20260625T041457Z,2026-06-25T04:15:21.639732+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_21,v2_cc-2025-21,0,,
run_20260625T041457Z,2026-06-25T04:15:22.539866+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_26,v2_cc-2025-26,0,,
run_20260625T041457Z,2026-06-25T04:15:23.443111+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,cc_2025_30,v2_cc-2025-30,0,,
run_20260625T041457Z,2026-06-25T04:15:24.297408+00:00,zxqwflumdyne control,synthetic,zxqwflumdyne control phrase,dclm_baseline,v2_dclm_all,0,,
